phase,uniqueid,distractor,target,type,response,hit,rt,trialNum,initrt,stimOn,stimOff,startTime,moneyEarned,sessionNum,blockNum,blockType,intervalNum,intervalType,intervalLength
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,green,incongruent,green,1.0,444.0,4.0,,1639178323712.0,1639178324156.0,1639178320263.0,0.0,0.0,6.0,Speed_Accuracy,8.0,Speed_Accuracy,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,blue,incongruent,blue,1.0,718.0,5.0,,1639178324663.0,1639178325381.0,1639178320263.0,0.0,0.0,6.0,Speed_Accuracy,8.0,Speed_Accuracy,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,green,congruent,green,1.0,793.0,6.0,,1639178325892.0,1639178326685.0,1639178320263.0,0.0,0.0,6.0,Speed_Accuracy,8.0,Speed_Accuracy,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,blue,congruent,blue,1.0,407.0,7.0,,1639178327189.0,1639178327596.0,1639178320263.0,0.0,0.0,6.0,Speed_Accuracy,8.0,Speed_Accuracy,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,green,incongruent,yellow,0.0,556.0,8.0,,1639178328104.0,1639178328660.0,1639178320263.0,0.0,0.0,6.0,Speed_Accuracy,8.0,Speed_Accuracy,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,blue,incongruent,blue,1.0,571.0,9.0,,1639178329162.0,1639178329733.0,1639178320263.0,0.0,0.0,6.0,Speed_Accuracy,8.0,Speed_Accuracy,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,,,,,,,,,,,,0.0,0.0,6.0,Speed_Accuracy,8.0,Speed_Accuracy,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,red,congruent,red,1.0,720.0,1.0,,1639178335278.0,1639178335998.0,1639178335278.0,0.0,0.0,6.0,Speed_Accuracy,9.0,Speed_Accuracy,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,green,incongruent,green,1.0,748.0,2.0,,1639178336513.0,1639178337261.0,1639178335278.0,0.0,0.0,6.0,Speed_Accuracy,9.0,Speed_Accuracy,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,red,congruent,red,1.0,372.0,3.0,,1639178337777.0,1639178338149.0,1639178335278.0,0.0,0.0,6.0,Speed_Accuracy,9.0,Speed_Accuracy,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,green,incongruent,green,1.0,409.0,4.0,,1639178338653.0,1639178339062.0,1639178335278.0,0.0,0.0,6.0,Speed_Accuracy,9.0,Speed_Accuracy,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,yellow,incongruent,yellow,1.0,620.0,5.0,,1639178339578.0,1639178340198.0,1639178335278.0,0.0,0.0,6.0,Speed_Accuracy,9.0,Speed_Accuracy,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,green,incongruent,green,1.0,545.0,6.0,,1639178340709.0,1639178341254.0,1639178335278.0,0.0,0.0,6.0,Speed_Accuracy,9.0,Speed_Accuracy,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,blue,incongruent,blue,1.0,458.0,7.0,,1639178341764.0,1639178342222.0,1639178335278.0,0.0,0.0,6.0,Speed_Accuracy,9.0,Speed_Accuracy,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,green,congruent,blue,0.0,432.0,8.0,,1639178342726.0,1639178343158.0,1639178335278.0,0.0,0.0,6.0,Speed_Accuracy,9.0,Speed_Accuracy,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,red,congruent,red,1.0,474.0,9.0,,1639178343668.0,1639178344142.0,1639178335278.0,0.0,0.0,6.0,Speed_Accuracy,9.0,Speed_Accuracy,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,green,congruent,green,1.0,290.0,10.0,,1639178344652.0,1639178344942.0,1639178335278.0,0.0,0.0,6.0,Speed_Accuracy,9.0,Speed_Accuracy,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,,,,,,,,,,,,0.0,0.0,6.0,Speed_Accuracy,9.0,Speed_Accuracy,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,blue,incongruent,blue,1.0,764.0,1.0,,1639178351308.0,1639178352072.0,1639178351308.0,0.0,0.0,6.0,Speed_Accuracy,10.0,Speed_Accuracy,8000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,red,congruent,yellow,0.0,683.0,2.0,,1639178352588.0,1639178353271.0,1639178351308.0,0.0,0.0,6.0,Speed_Accuracy,10.0,Speed_Accuracy,8000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,green,congruent,green,1.0,537.0,3.0,,1639178353782.0,1639178354319.0,1639178351308.0,0.0,0.0,6.0,Speed_Accuracy,10.0,Speed_Accuracy,8000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,yellow,incongruent,yellow,1.0,534.0,4.0,,1639178354833.0,1639178355367.0,1639178351308.0,0.0,0.0,6.0,Speed_Accuracy,10.0,Speed_Accuracy,8000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,green,incongruent,blue,0.0,545.0,5.0,,1639178355870.0,1639178356415.0,1639178351308.0,0.0,0.0,6.0,Speed_Accuracy,10.0,Speed_Accuracy,8000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,blue,incongruent,blue,1.0,603.0,6.0,,1639178356917.0,1639178357520.0,1639178351308.0,0.0,0.0,6.0,Speed_Accuracy,10.0,Speed_Accuracy,8000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,red,congruent,red,1.0,423.0,7.0,,1639178358024.0,1639178358447.0,1639178351308.0,0.0,0.0,6.0,Speed_Accuracy,10.0,Speed_Accuracy,8000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,,,,,,,,,,,,0.0,0.0,6.0,Speed_Accuracy,10.0,Speed_Accuracy,8000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,yellow,congruent,yellow,1.0,568.0,1.0,,1639178365337.0,1639178365905.0,1639178365336.0,0.0,0.0,6.0,Speed_Accuracy,11.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,blue,incongruent,green,0.0,479.0,2.0,,1639178366409.0,1639178366888.0,1639178365336.0,0.0,0.0,6.0,Speed_Accuracy,11.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,green,incongruent,blue,0.0,469.0,3.0,,1639178367404.0,1639178367873.0,1639178365336.0,0.0,0.0,6.0,Speed_Accuracy,11.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,red,congruent,red,1.0,462.0,4.0,,1639178368387.0,1639178368849.0,1639178365336.0,0.0,0.0,6.0,Speed_Accuracy,11.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,blue,incongruent,blue,1.0,542.0,5.0,,1639178369364.0,1639178369906.0,1639178365336.0,0.0,0.0,6.0,Speed_Accuracy,11.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,red,congruent,yellow,0.0,539.0,6.0,,1639178370415.0,1639178370954.0,1639178365336.0,0.0,0.0,6.0,Speed_Accuracy,11.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,yellow,congruent,yellow,1.0,469.0,7.0,,1639178371469.0,1639178371938.0,1639178365336.0,0.0,0.0,6.0,Speed_Accuracy,11.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,red,incongruent,red,1.0,685.0,8.0,,1639178372445.0,1639178373130.0,1639178365336.0,0.0,0.0,6.0,Speed_Accuracy,11.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,blue,congruent,blue,1.0,488.0,9.0,,1639178373634.0,1639178374122.0,1639178365336.0,0.0,0.0,6.0,Speed_Accuracy,11.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,,,,,,,,,,,,0.0,0.0,6.0,Speed_Accuracy,11.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,yellow,incongruent,yellow,1.0,858.0,1.0,,1639178379361.0,1639178380219.0,1639178379360.0,0.0,0.0,6.0,Speed_Accuracy,12.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,green,congruent,green,1.0,487.0,2.0,,1639178380732.0,1639178381219.0,1639178379360.0,0.0,0.0,6.0,Speed_Accuracy,12.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,red,congruent,red,1.0,463.0,3.0,,1639178381727.0,1639178382190.0,1639178379360.0,0.0,0.0,6.0,Speed_Accuracy,12.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,blue,incongruent,blue,1.0,408.0,4.0,,1639178382699.0,1639178383107.0,1639178379360.0,0.0,0.0,6.0,Speed_Accuracy,12.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,yellow,incongruent,yellow,1.0,381.0,5.0,,1639178383614.0,1639178383995.0,1639178379360.0,0.0,0.0,6.0,Speed_Accuracy,12.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,red,incongruent,red,1.0,526.0,6.0,,1639178384501.0,1639178385027.0,1639178379360.0,0.0,0.0,6.0,Speed_Accuracy,12.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,blue,congruent,blue,1.0,470.0,7.0,,1639178385541.0,1639178386011.0,1639178379360.0,0.0,0.0,6.0,Speed_Accuracy,12.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,red,incongruent,yellow,0.0,588.0,8.0,,1639178386527.0,1639178387115.0,1639178379360.0,0.0,0.0,6.0,Speed_Accuracy,12.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,blue,incongruent,blue,1.0,473.0,9.0,,1639178387627.0,1639178388100.0,1639178379360.0,0.0,0.0,6.0,Speed_Accuracy,12.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,,,,,,,,,,,,0.0,0.0,6.0,Speed_Accuracy,12.0,Speed_Accuracy,9000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,yellow,congruent,yellow,1.0,665.0,1.0,,1639178393876.0,1639178394541.0,1639178393875.0,0.0,0.0,6.0,Speed_Accuracy,13.0,Speed_Accuracy,11000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,blue,incongruent,blue,1.0,605.0,2.0,,1639178395047.0,1639178395652.0,1639178393875.0,0.0,0.0,6.0,Speed_Accuracy,13.0,Speed_Accuracy,11000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,red,congruent,red,1.0,461.0,3.0,,1639178396167.0,1639178396628.0,1639178393875.0,0.0,0.0,6.0,Speed_Accuracy,13.0,Speed_Accuracy,11000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,blue,incongruent,blue,1.0,656.0,4.0,,1639178397132.0,1639178397788.0,1639178393875.0,0.0,0.0,6.0,Speed_Accuracy,13.0,Speed_Accuracy,11000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,red,congruent,yellow,0.0,448.0,5.0,,1639178398301.0,1639178398749.0,1639178393875.0,0.0,0.0,6.0,Speed_Accuracy,13.0,Speed_Accuracy,11000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,green,incongruent,green,1.0,600.0,6.0,,1639178399253.0,1639178399853.0,1639178393875.0,0.0,0.0,6.0,Speed_Accuracy,13.0,Speed_Accuracy,11000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,blue,incongruent,blue,1.0,602.0,7.0,,1639178400363.0,1639178400965.0,1639178393875.0,0.0,0.0,6.0,Speed_Accuracy,13.0,Speed_Accuracy,11000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,green,congruent,green,1.0,479.0,8.0,,1639178401470.0,1639178401949.0,1639178393875.0,0.0,0.0,6.0,Speed_Accuracy,13.0,Speed_Accuracy,11000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,red,congruent,red,1.0,457.0,9.0,,1639178402460.0,1639178402917.0,1639178393875.0,0.0,0.0,6.0,Speed_Accuracy,13.0,Speed_Accuracy,11000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,green,incongruent,blue,0.0,417.0,10.0,,1639178403420.0,1639178403837.0,1639178393875.0,0.0,0.0,6.0,Speed_Accuracy,13.0,Speed_Accuracy,11000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,,,,,,,,,,,,0.0,0.0,6.0,Speed_Accuracy,13.0,Speed_Accuracy,11000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,blue,incongruent,blue,1.0,637.0,1.0,,1639178409897.0,1639178410534.0,1639178409896.0,0.0,0.0,6.0,Speed_Accuracy,14.0,Speed_Accuracy,11000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,red,congruent,red,1.0,478.0,2.0,,1639178411048.0,1639178411526.0,1639178409896.0,0.0,0.0,6.0,Speed_Accuracy,14.0,Speed_Accuracy,11000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,green,incongruent,blue,0.0,508.0,3.0,,1639178412042.0,1639178412550.0,1639178409896.0,0.0,0.0,6.0,Speed_Accuracy,14.0,Speed_Accuracy,11000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,yellow,incongruent,yellow,1.0,502.0,4.0,,1639178413056.0,1639178413558.0,1639178409896.0,0.0,0.0,6.0,Speed_Accuracy,14.0,Speed_Accuracy,11000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,red,congruent,red,1.0,518.0,5.0,,1639178414064.0,1639178414582.0,1639178409896.0,0.0,0.0,6.0,Speed_Accuracy,14.0,Speed_Accuracy,11000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,yellow,incongruent,yellow,1.0,561.0,6.0,,1639178415094.0,1639178415655.0,1639178409896.0,0.0,0.0,6.0,Speed_Accuracy,14.0,Speed_Accuracy,11000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,red,incongruent,red,1.0,713.0,7.0,,1639178416165.0,1639178416878.0,1639178409896.0,0.0,0.0,6.0,Speed_Accuracy,14.0,Speed_Accuracy,11000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,green,congruent,green,1.0,513.0,8.0,,1639178417389.0,1639178417902.0,1639178409896.0,0.0,0.0,6.0,Speed_Accuracy,14.0,Speed_Accuracy,11000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,blue,congruent,blue,1.0,490.0,9.0,,1639178418413.0,1639178418903.0,1639178409896.0,0.0,0.0,6.0,Speed_Accuracy,14.0,Speed_Accuracy,11000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,green,incongruent,green,1.0,529.0,10.0,,1639178419414.0,1639178419943.0,1639178409896.0,0.0,0.0,6.0,Speed_Accuracy,14.0,Speed_Accuracy,11000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,,,,,,,,,,,,0.0,0.0,6.0,Speed_Accuracy,14.0,Speed_Accuracy,11000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,GREEN,yellow,incongruent,green,0.0,621.0,1.0,,1639178426948.0,1639178427569.0,1639178426948.0,0.0,0.0,6.0,Speed_Accuracy,15.0,Speed_Accuracy,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,RED,red,congruent,red,1.0,910.0,2.0,,1639178428073.0,1639178428983.0,1639178426948.0,0.0,0.0,6.0,Speed_Accuracy,15.0,Speed_Accuracy,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,YELLOW,yellow,congruent,yellow,1.0,520.0,3.0,,1639178429487.0,1639178430007.0,1639178426948.0,0.0,0.0,6.0,Speed_Accuracy,15.0,Speed_Accuracy,10000.0
MainBlock,5b060d9e68eff50001d1a2c1:TSS_DDL_092921,BLUE,red,incongruent,red,1.0,364.0,4.0,,1639178430523.0,1639178430887.0,1639178426948.0,0.0,0.0,6.0,Speed_Accuracy,15.0,Speed_Accuracy,10000.0
